date,supermarket,outlet_id,sku,sku_description,category,pack_size_g,unit_price_sgd,demand_units,safety_stock_units,warehouse_on_hand_units,peak_month,is_peak_month,weekday,lat,lng,outlet_level,ratio
9/15/2025,Fairprice,FAI-OT2,WAL-400G-NATURAL-BAKED-105,Natural Baked Walnuts 400g,Walnuts,400,12.15,0,34,7087,11,0,0,1.370128572,103.8238446,32,0.943557507
9/15/2025,Giant,GIA-OT1,WAL-400G-NATURAL-BAKED-105,Natural Baked Walnuts 400g,Walnuts,400,12.15,6,41,6480,6,0,0,1.361379758,103.8281229,45,1.096626986
9/15/2025,Giant,GIA-OT2,WAL-400G-NATURAL-BAKED-105,Natural Baked Walnuts 400g,Walnuts,400,12.15,3,40,7253,6,0,0,1.356046339,103.8006234,42,1.043712988
9/15/2025,Sheng Siong,SHE-OT1,WAL-400G-NATURAL-BAKED-105,Natural Baked Walnuts 400g,Walnuts,400,12.15,5,45,5138,11,0,0,1.338340746,103.8385964,48,1.061053999
9/15/2025,Sheng Siong,SHE-OT2,WAL-400G-NATURAL-BAKED-105,Natural Baked Walnuts 400g,Walnuts,400,12.15,7,21,2495,11,0,0,1.338339781,103.8330977,21,1.001951985
9/15/2025,Sheng Siong,SHE-OT3,WAL-400G-NATURAL-BAKED-105,Natural Baked Walnuts 400g,Walnuts,400,12.15,4,21,1966,11,0,0,1.334423344,103.8082936,20,0.932615437
9/14/2025,Fairprice,FAI-OT1,ALM-130G-NATURAL-BAKED-014,Natural Baked Almonds 130g,Almonds,130,5.35,39,229,3326,11,0,6,1.347081605,103.834447,235,1.027813156
9/14/2025,Fairprice,FAI-OT2,ALM-130G-NATURAL-BAKED-014,Natural Baked Almonds 130g,Almonds,130,5.35,38,177,2551,11,0,6,1.370128572,103.8238446,181,1.0243668
9/14/2025,Giant,GIA-OT1,ALM-130G-NATURAL-BAKED-014,Natural Baked Almonds 130g,Almonds,130,5.35,21,156,2340,8,0,6,1.361379758,103.8281229,158,1.009913445
9/14/2025,Giant,GIA-OT2,ALM-130G-NATURAL-BAKED-014,Natural Baked Almonds 130g,Almonds,130,5.35,23,192,5239,8,0,6,1.356046339,103.8006234,191,0.995423715
9/14/2025,Sheng Siong,SHE-OT1,ALM-130G-NATURAL-BAKED-014,Natural Baked Almonds 130g,Almonds,130,5.35,20,308,5847,8,0,6,1.338340746,103.8385964,321,1.043153018
9/14/2025,Sheng Siong,SHE-OT2,ALM-130G-NATURAL-BAKED-014,Natural Baked Almonds 130g,Almonds,130,5.35,33,247,1574,8,0,6,1.338339781,103.8330977,274,1.108207182
9/14/2025,Sheng Siong,SHE-OT3,ALM-130G-NATURAL-BAKED-014,Natural Baked Almonds 130g,Almonds,130,5.35,21,248,2769,8,0,6,1.334423344,103.8082936,224,0.904648452
9/14/2025,Fairprice,FAI-OT1,ALM-130G-ROASTED-002,Roasted Almonds 130g,Almonds,130,5.35,30,213,806,8,0,6,1.347081605,103.834447,242,1.134246405
9/14/2025,Fairprice,FAI-OT2,ALM-130G-ROASTED-002,Roasted Almonds 130g,Almonds,130,5.35,18,356,1699,8,0,6,1.370128572,103.8238446,367,1.032248277
9/14/2025,Giant,GIA-OT1,ALM-130G-ROASTED-002,Roasted Almonds 130g,Almonds,130,5.35,37,111,1743,8,0,6,1.361379758,103.8281229,108,0.970501001
9/14/2025,Giant,GIA-OT2,ALM-130G-ROASTED-002,Roasted Almonds 130g,Almonds,130,5.35,28,206,1363,8,0,6,1.356046339,103.8006234,190,0.924481274
9/14/2025,Sheng Siong,SHE-OT1,ALM-130G-ROASTED-002,Roasted Almonds 130g,Almonds,130,5.35,20,155,1271,6,0,6,1.338340746,103.8385964,165,1.063784597
9/14/2025,Sheng Siong,SHE-OT2,ALM-130G-ROASTED-002,Roasted Almonds 130g,Almonds,130,5.35,24,342,1706,6,0,6,1.338339781,103.8330977,393,1.149746301
9/14/2025,Sheng Siong,SHE-OT3,ALM-130G-ROASTED-002,Roasted Almonds 130g,Almonds,130,5.35,32,169,1067,6,0,6,1.334423344,103.8082936,201,1.192158492
9/14/2025,Fairprice,FAI-OT1,ALM-135G-HONEY-005,Honey Almonds 135g,Almonds,135,5.25,27,104,3074,12,0,6,1.347081605,103.834447,115,1.102717036
9/14/2025,Fairprice,FAI-OT2,ALM-135G-HONEY-005,Honey Almonds 135g,Almonds,135,5.25,36,143,2545,12,0,6,1.370128572,103.8238446,129,0.901158701
9/14/2025,Giant,GIA-OT1,ALM-135G-HONEY-005,Honey Almonds 135g,Almonds,135,5.25,24,379,3193,12,0,6,1.361379758,103.8281229,410,1.082335256
9/14/2025,Giant,GIA-OT2,ALM-135G-HONEY-005,Honey Almonds 135g,Almonds,135,5.25,33,147,2731,12,0,6,1.356046339,103.8006234,151,1.024917905
9/14/2025,Sheng Siong,SHE-OT1,ALM-135G-HONEY-005,Honey Almonds 135g,Almonds,135,5.25,11,155,1008,8,0,6,1.338340746,103.8385964,182,1.171925315
9/14/2025,Sheng Siong,SHE-OT2,ALM-135G-HONEY-005,Honey Almonds 135g,Almonds,135,5.25,41,165,2982,8,0,6,1.338339781,103.8330977,184,1.112745889
9/14/2025,Sheng Siong,SHE-OT3,ALM-135G-HONEY-005,Honey Almonds 135g,Almonds,135,5.25,35,130,1035,8,0,6,1.334423344,103.8082936,144,1.107588982
9/14/2025,Fairprice,FAI-OT1,ALM-135G-NATURAL-BAKED-015,Natural Baked Almonds 135g,Almonds,135,5,30,93,382,12,0,6,1.347081605,103.834447,108,1.163596183
9/14/2025,Fairprice,FAI-OT2,ALM-135G-NATURAL-BAKED-015,Natural Baked Almonds 135g,Almonds,135,5,31,81,273,12,0,6,1.370128572,103.8238446,92,1.133330813
9/14/2025,Giant,GIA-OT1,ALM-135G-NATURAL-BAKED-015,Natural Baked Almonds 135g,Almonds,135,5,33,113,628,11,0,6,1.361379758,103.8281229,117,1.036365321
9/14/2025,Giant,GIA-OT2,ALM-135G-NATURAL-BAKED-015,Natural Baked Almonds 135g,Almonds,135,5,52,210,707,11,0,6,1.356046339,103.8006234,221,1.051810503
9/14/2025,Sheng Siong,SHE-OT1,ALM-135G-NATURAL-BAKED-015,Natural Baked Almonds 135g,Almonds,135,5,35,184,778,11,0,6,1.338340746,103.8385964,213,1.155650503
9/14/2025,Sheng Siong,SHE-OT2,ALM-135G-NATURAL-BAKED-015,Natural Baked Almonds 135g,Almonds,135,5,27,251,795,11,0,6,1.338339781,103.8330977,263,1.049451857
9/14/2025,Sheng Siong,SHE-OT3,ALM-135G-NATURAL-BAKED-015,Natural Baked Almonds 135g,Almonds,135,5,20,106,691,11,0,6,1.334423344,103.8082936,112,1.056911784
9/14/2025,Fairprice,FAI-OT1,ALM-135G-ROASTED-003,Roasted Almonds 135g,Almonds,135,5,36,214,550,12,0,6,1.347081605,103.834447,212,0.992440592
9/14/2025,Fairprice,FAI-OT2,ALM-135G-ROASTED-003,Roasted Almonds 135g,Almonds,135,5,35,201,237,12,0,6,1.370128572,103.8238446,239,1.188940466
9/14/2025,Giant,GIA-OT1,ALM-135G-ROASTED-003,Roasted Almonds 135g,Almonds,135,5,24,185,418,12,0,6,1.361379758,103.8281229,196,1.059183703
9/14/2025,Giant,GIA-OT2,ALM-135G-ROASTED-003,Roasted Almonds 135g,Almonds,135,5,31,171,346,12,0,6,1.356046339,103.8006234,196,1.145719053
9/14/2025,Sheng Siong,SHE-OT1,ALM-135G-ROASTED-003,Roasted Almonds 135g,Almonds,135,5,35,170,537,11,0,6,1.338340746,103.8385964,171,1.003718353
9/14/2025,Sheng Siong,SHE-OT2,ALM-135G-ROASTED-003,Roasted Almonds 135g,Almonds,135,5,18,90,190,11,0,6,1.338339781,103.8330977,101,1.122854789
9/14/2025,Sheng Siong,SHE-OT3,ALM-135G-ROASTED-003,Roasted Almonds 135g,Almonds,135,5,33,242,614,11,0,6,1.334423344,103.8082936,260,1.072596771
9/14/2025,Fairprice,FAI-OT1,ALM-135G-SMOKED-009,Smoked Almonds 135g,Almonds,135,5.4,28,191,943,11,0,6,1.347081605,103.834447,218,1.14039727
9/14/2025,Fairprice,FAI-OT2,ALM-135G-SMOKED-009,Smoked Almonds 135g,Almonds,135,5.4,20,199,843,11,0,6,1.370128572,103.8238446,208,1.045661027
9/14/2025,Giant,GIA-OT1,ALM-135G-SMOKED-009,Smoked Almonds 135g,Almonds,135,5.4,26,197,688,11,0,6,1.361379758,103.8281229,188,0.954377641
9/14/2025,Giant,GIA-OT2,ALM-135G-SMOKED-009,Smoked Almonds 135g,Almonds,135,5.4,19,218,1426,11,0,6,1.356046339,103.8006234,249,1.142354832
9/14/2025,Sheng Siong,SHE-OT1,ALM-135G-SMOKED-009,Smoked Almonds 135g,Almonds,135,5.4,16,279,1224,6,0,6,1.338340746,103.8385964,254,0.91061523
9/14/2025,Sheng Siong,SHE-OT2,ALM-135G-SMOKED-009,Smoked Almonds 135g,Almonds,135,5.4,39,176,1491,6,0,6,1.338339781,103.8330977,195,1.105381581
9/14/2025,Sheng Siong,SHE-OT3,ALM-135G-SMOKED-009,Smoked Almonds 135g,Almonds,135,5.4,31,12,757,6,0,6,1.334423344,103.8082936,13,1.047227219
9/14/2025,Fairprice,FAI-OT1,ALM-150G-ROASTED-004,Roasted Almonds 150g,Almonds,150,5,17,166,583,11,0,6,1.347081605,103.834447,198,1.194066655
9/14/2025,Fairprice,FAI-OT2,ALM-150G-ROASTED-004,Roasted Almonds 150g,Almonds,150,5,21,169,791,11,0,6,1.370128572,103.8238446,199,1.178188066
9/14/2025,Giant,GIA-OT1,ALM-150G-ROASTED-004,Roasted Almonds 150g,Almonds,150,5,22,218,767,11,0,6,1.361379758,103.8281229,257,1.177351091
9/14/2025,Giant,GIA-OT2,ALM-150G-ROASTED-004,Roasted Almonds 150g,Almonds,150,5,17,37,503,11,0,6,1.356046339,103.8006234,34,0.916736347
9/14/2025,Sheng Siong,SHE-OT1,ALM-150G-ROASTED-004,Roasted Almonds 150g,Almonds,150,5,42,27,853,11,0,6,1.338340746,103.8385964,24,0.903034028
9/14/2025,Sheng Siong,SHE-OT2,ALM-150G-ROASTED-004,Roasted Almonds 150g,Almonds,150,5,19,257,508,11,0,6,1.338339781,103.8330977,239,0.931868586
9/14/2025,Sheng Siong,SHE-OT3,ALM-150G-ROASTED-004,Roasted Almonds 150g,Almonds,150,5,49,65,841,11,0,6,1.334423344,103.8082936,59,0.910328471
9/14/2025,Fairprice,FAI-OT1,ALM-150G-SMOKED-010,Smoked Almonds 150g,Almonds,150,5.4,27,227,2006,6,0,6,1.347081605,103.834447,221,0.973327954
9/14/2025,Fairprice,FAI-OT2,ALM-150G-SMOKED-010,Smoked Almonds 150g,Almonds,150,5.4,26,113,960,6,0,6,1.370128572,103.8238446,133,1.178896087
9/14/2025,Giant,GIA-OT1,ALM-150G-SMOKED-010,Smoked Almonds 150g,Almonds,150,5.4,24,88,1921,6,0,6,1.361379758,103.8281229,93,1.057293168
9/14/2025,Giant,GIA-OT2,ALM-150G-SMOKED-010,Smoked Almonds 150g,Almonds,150,5.4,21,78,2299,6,0,6,1.356046339,103.8006234,76,0.971414536
9/14/2025,Sheng Siong,SHE-OT1,ALM-150G-SMOKED-010,Smoked Almonds 150g,Almonds,150,5.4,28,197,1710,11,0,6,1.338340746,103.8385964,187,0.947061698
9/14/2025,Sheng Siong,SHE-OT2,ALM-150G-SMOKED-010,Smoked Almonds 150g,Almonds,150,5.4,14,17,1706,11,0,6,1.338339781,103.8330977,19,1.099896967
9/14/2025,Sheng Siong,SHE-OT3,ALM-150G-SMOKED-010,Smoked Almonds 150g,Almonds,150,5.4,40,208,2907,11,0,6,1.334423344,103.8082936,210,1.010017586
9/14/2025,Fairprice,FAI-OT1,ALM-300G-NATURAL-BAKED-016,Natural Baked Almonds 300g,Almonds,300,2.95,24,266,3273,11,0,6,1.347081605,103.834447,282,1.059730838
9/14/2025,Fairprice,FAI-OT2,ALM-300G-NATURAL-BAKED-016,Natural Baked Almonds 300g,Almonds,300,2.95,23,210,4345,11,0,6,1.370128572,103.8238446,230,1.094710899
9/14/2025,Giant,GIA-OT1,ALM-300G-NATURAL-BAKED-016,Natural Baked Almonds 300g,Almonds,300,2.95,29,292,5630,11,0,6,1.361379758,103.8281229,305,1.043513536
9/14/2025,Giant,GIA-OT2,ALM-300G-NATURAL-BAKED-016,Natural Baked Almonds 300g,Almonds,300,2.95,34,245,2451,11,0,6,1.356046339,103.8006234,246,1.003802015
9/14/2025,Sheng Siong,SHE-OT1,ALM-300G-NATURAL-BAKED-016,Natural Baked Almonds 300g,Almonds,300,2.95,22,63,2895,12,0,6,1.338340746,103.8385964,66,1.042061949
9/14/2025,Sheng Siong,SHE-OT2,ALM-300G-NATURAL-BAKED-016,Natural Baked Almonds 300g,Almonds,300,2.95,22,228,6154,12,0,6,1.338339781,103.8330977,216,0.945547336
9/14/2025,Sheng Siong,SHE-OT3,ALM-300G-NATURAL-BAKED-016,Natural Baked Almonds 300g,Almonds,300,2.95,26,212,4921,12,0,6,1.334423344,103.8082936,251,1.186310721
9/14/2025,Fairprice,FAI-OT1,ALM-300G-SMOKED-011,Smoked Almonds 300g,Almonds,300,3.19,22,161,1659,11,0,6,1.347081605,103.834447,177,1.099444648
9/14/2025,Fairprice,FAI-OT2,ALM-300G-SMOKED-011,Smoked Almonds 300g,Almonds,300,3.19,26,134,1908,11,0,6,1.370128572,103.8238446,137,1.02581947
9/14/2025,Giant,GIA-OT1,ALM-300G-SMOKED-011,Smoked Almonds 300g,Almonds,300,3.19,24,199,657,12,0,6,1.361379758,103.8281229,201,1.009672317
9/14/2025,Giant,GIA-OT2,ALM-300G-SMOKED-011,Smoked Almonds 300g,Almonds,300,3.19,21,107,585,12,0,6,1.356046339,103.8006234,105,0.980371488
9/14/2025,Sheng Siong,SHE-OT1,ALM-300G-SMOKED-011,Smoked Almonds 300g,Almonds,300,3.19,16,109,818,8,0,6,1.338340746,103.8385964,111,1.013876055
9/14/2025,Sheng Siong,SHE-OT2,ALM-300G-SMOKED-011,Smoked Almonds 300g,Almonds,300,3.19,18,172,899,8,0,6,1.338339781,103.8330977,158,0.919139423
9/14/2025,Sheng Siong,SHE-OT3,ALM-300G-SMOKED-011,Smoked Almonds 300g,Almonds,300,3.19,22,150,981,8,0,6,1.334423344,103.8082936,177,1.181335722
9/14/2025,Fairprice,FAI-OT1,ALM-360G-HONEY-006,Honey Almonds 360g,Almonds,360,12.76,3,40,2899,11,0,6,1.347081605,103.834447,37,0.927893455
9/14/2025,Fairprice,FAI-OT2,ALM-360G-HONEY-006,Honey Almonds 360g,Almonds,360,12.76,3,10,2880,11,0,6,1.370128572,103.8238446,9,0.917451169
9/14/2025,Giant,GIA-OT1,ALM-360G-HONEY-006,Honey Almonds 360g,Almonds,360,12.76,4,60,2870,12,0,6,1.361379758,103.8281229,66,1.099998143
9/14/2025,Giant,GIA-OT2,ALM-360G-HONEY-006,Honey Almonds 360g,Almonds,360,12.76,4,37,3572,12,0,6,1.356046339,103.8006234,41,1.109678135
9/14/2025,Sheng Siong,SHE-OT1,ALM-360G-HONEY-006,Honey Almonds 360g,Almonds,360,12.76,3,39,1774,12,0,6,1.338340746,103.8385964,43,1.09944705
9/14/2025,Sheng Siong,SHE-OT2,ALM-360G-HONEY-006,Honey Almonds 360g,Almonds,360,12.76,3,26,3445,12,0,6,1.338339781,103.8330977,23,0.900297839
9/14/2025,Sheng Siong,SHE-OT3,ALM-360G-HONEY-006,Honey Almonds 360g,Almonds,360,12.76,3,32,3116,12,0,6,1.334423344,103.8082936,30,0.929254137
9/14/2025,Fairprice,FAI-OT1,ALM-360G-SMOKED-012,Smoked Almonds 360g,Almonds,360,13.12,4,10,1312,12,0,6,1.347081605,103.834447,10,1.023573148
9/14/2025,Fairprice,FAI-OT2,ALM-360G-SMOKED-012,Smoked Almonds 360g,Almonds,360,13.12,8,10,3366,12,0,6,1.370128572,103.8238446,12,1.16537649
9/14/2025,Giant,GIA-OT1,ALM-360G-SMOKED-012,Smoked Almonds 360g,Almonds,360,13.12,2,43,2805,6,0,6,1.361379758,103.8281229,48,1.111211064
9/14/2025,Giant,GIA-OT2,ALM-360G-SMOKED-012,Smoked Almonds 360g,Almonds,360,13.12,4,18,3084,6,0,6,1.356046339,103.8006234,18,1.008366412
9/14/2025,Sheng Siong,SHE-OT1,ALM-360G-SMOKED-012,Smoked Almonds 360g,Almonds,360,13.12,9,42,3669,8,0,6,1.338340746,103.8385964,46,1.0960258
9/14/2025,Sheng Siong,SHE-OT2,ALM-360G-SMOKED-012,Smoked Almonds 360g,Almonds,360,13.12,4,57,2229,8,0,6,1.338339781,103.8330977,60,1.054854181
9/14/2025,Sheng Siong,SHE-OT3,ALM-360G-SMOKED-012,Smoked Almonds 360g,Almonds,360,13.12,2,23,4020,8,0,6,1.334423344,103.8082936,22,0.970117361
9/14/2025,Fairprice,FAI-OT1,ALM-36G-ROASTED-001,Roasted Almonds 36g,Almonds,36,1.6,221,2541,159,12,0,6,1.347081605,103.834447,2575,1.013298007
9/14/2025,Fairprice,FAI-OT2,ALM-36G-ROASTED-001,Roasted Almonds 36g,Almonds,36,1.6,468,558,435,12,0,6,1.370128572,103.8238446,662,1.18658966
9/14/2025,Giant,GIA-OT1,ALM-36G-ROASTED-001,Roasted Almonds 36g,Almonds,36,1.6,400,3522,362,12,0,6,1.361379758,103.8281229,3547,1.007175849
9/14/2025,Giant,GIA-OT2,ALM-36G-ROASTED-001,Roasted Almonds 36g,Almonds,36,1.6,280,3003,318,12,0,6,1.356046339,103.8006234,2830,0.942508781
9/14/2025,Sheng Siong,SHE-OT1,ALM-36G-ROASTED-001,Roasted Almonds 36g,Almonds,36,1.6,267,2743,171,11,0,6,1.338340746,103.8385964,3064,1.117036208
9/14/2025,Sheng Siong,SHE-OT2,ALM-36G-ROASTED-001,Roasted Almonds 36g,Almonds,36,1.6,450,2534,327,11,0,6,1.338339781,103.8330977,3009,1.187438158
9/14/2025,Sheng Siong,SHE-OT3,ALM-36G-ROASTED-001,Roasted Almonds 36g,Almonds,36,1.6,442,2257,389,11,0,6,1.334423344,103.8082936,2690,1.191807138
9/14/2025,Fairprice,FAI-OT1,ALM-36G-SMOKED-007,Smoked Almonds 36g,Almonds,36,1.73,257,1798,3937,11,0,6,1.347081605,103.834447,1892,1.052265813
9/14/2025,Fairprice,FAI-OT2,ALM-36G-SMOKED-007,Smoked Almonds 36g,Almonds,36,1.73,308,818,4991,11,0,6,1.370128572,103.8238446,795,0.971548162
9/14/2025,Giant,GIA-OT1,ALM-36G-SMOKED-007,Smoked Almonds 36g,Almonds,36,1.73,327,1314,2891,8,0,6,1.361379758,103.8281229,1336,1.01675845
9/14/2025,Giant,GIA-OT2,ALM-36G-SMOKED-007,Smoked Almonds 36g,Almonds,36,1.73,315,3712,6562,8,0,6,1.356046339,103.8006234,3908,1.052761968
9/14/2025,Sheng Siong,SHE-OT1,ALM-36G-SMOKED-007,Smoked Almonds 36g,Almonds,36,1.73,216,84,5309,12,0,6,1.338340746,103.8385964,95,1.126563705
9/14/2025,Sheng Siong,SHE-OT2,ALM-36G-SMOKED-007,Smoked Almonds 36g,Almonds,36,1.73,415,1479,3853,12,0,6,1.338339781,103.8330977,1405,0.950270486
9/14/2025,Sheng Siong,SHE-OT3,ALM-36G-SMOKED-007,Smoked Almonds 36g,Almonds,36,1.73,456,2774,4726,12,0,6,1.334423344,103.8082936,3008,1.084506454
9/14/2025,Fairprice,FAI-OT1,ALM-400G-NATURAL-BAKED-017,Natural Baked Almonds 400g,Almonds,400,12.15,7,10,472,12,0,6,1.347081605,103.834447,11,1.096861886
9/14/2025,Fairprice,FAI-OT2,ALM-400G-NATURAL-BAKED-017,Natural Baked Almonds 400g,Almonds,400,12.15,4,25,1210,12,0,6,1.370128572,103.8238446,24,0.954465646
9/14/2025,Giant,GIA-OT1,ALM-400G-NATURAL-BAKED-017,Natural Baked Almonds 400g,Almonds,400,12.15,2,54,695,6,0,6,1.361379758,103.8281229,56,1.031084249
9/14/2025,Giant,GIA-OT2,ALM-400G-NATURAL-BAKED-017,Natural Baked Almonds 400g,Almonds,400,12.15,6,23,652,6,0,6,1.356046339,103.8006234,21,0.914191943
9/14/2025,Sheng Siong,SHE-OT1,ALM-400G-NATURAL-BAKED-017,Natural Baked Almonds 400g,Almonds,400,12.15,9,26,468,8,0,6,1.338340746,103.8385964,29,1.100025259
9/14/2025,Sheng Siong,SHE-OT2,ALM-400G-NATURAL-BAKED-017,Natural Baked Almonds 400g,Almonds,400,12.15,1,40,1388,8,0,6,1.338339781,103.8330977,37,0.918836366
9/14/2025,Sheng Siong,SHE-OT3,ALM-400G-NATURAL-BAKED-017,Natural Baked Almonds 400g,Almonds,400,12.15,4,10,914,8,0,6,1.334423344,103.8082936,11,1.08053388
9/14/2025,Fairprice,FAI-OT1,ALM-80G-NATURAL-BAKED-013,Natural Baked Almonds 80g,Almonds,80,2.8,126,816,1336,6,0,6,1.347081605,103.834447,864,1.059222149
9/14/2025,Fairprice,FAI-OT2,ALM-80G-NATURAL-BAKED-013,Natural Baked Almonds 80g,Almonds,80,2.8,90,739,973,6,0,6,1.370128572,103.8238446,700,0.947793118
9/14/2025,Giant,GIA-OT1,ALM-80G-NATURAL-BAKED-013,Natural Baked Almonds 80g,Almonds,80,2.8,67,432,1395,12,0,6,1.361379758,103.8281229,445,1.030723911
9/14/2025,Giant,GIA-OT2,ALM-80G-NATURAL-BAKED-013,Natural Baked Almonds 80g,Almonds,80,2.8,96,855,1113,12,0,6,1.356046339,103.8006234,962,1.125590238
9/14/2025,Sheng Siong,SHE-OT1,ALM-80G-NATURAL-BAKED-013,Natural Baked Almonds 80g,Almonds,80,2.8,107,420,955,8,0,6,1.338340746,103.8385964,448,1.06781089
9/14/2025,Sheng Siong,SHE-OT2,ALM-80G-NATURAL-BAKED-013,Natural Baked Almonds 80g,Almonds,80,2.8,246,662,613,8,0,6,1.338339781,103.8330977,783,1.182354146
9/14/2025,Sheng Siong,SHE-OT3,ALM-80G-NATURAL-BAKED-013,Natural Baked Almonds 80g,Almonds,80,2.8,111,702,1026,8,0,6,1.334423344,103.8082936,643,0.915479967
9/14/2025,Fairprice,FAI-OT1,ALM-80G-SMOKED-008,Smoked Almonds 80g,Almonds,80,3.02,58,327,492,12,0,6,1.347081605,103.834447,300,0.918055895
9/14/2025,Fairprice,FAI-OT2,ALM-80G-SMOKED-008,Smoked Almonds 80g,Almonds,80,3.02,37,491,742,12,0,6,1.370128572,103.8238446,502,1.023144181
9/14/2025,Giant,GIA-OT1,ALM-80G-SMOKED-008,Smoked Almonds 80g,Almonds,80,3.02,83,630,1226,12,0,6,1.361379758,103.8281229,659,1.045299913
9/14/2025,Giant,GIA-OT2,ALM-80G-SMOKED-008,Smoked Almonds 80g,Almonds,80,3.02,73,1005,972,12,0,6,1.356046339,103.8006234,1095,1.089614626
9/14/2025,Sheng Siong,SHE-OT1,ALM-80G-SMOKED-008,Smoked Almonds 80g,Almonds,80,3.02,47,680,1043,12,0,6,1.338340746,103.8385964,782,1.149511307
9/14/2025,Sheng Siong,SHE-OT2,ALM-80G-SMOKED-008,Smoked Almonds 80g,Almonds,80,3.02,117,758,1347,12,0,6,1.338339781,103.8330977,844,1.114091838
9/14/2025,Sheng Siong,SHE-OT3,ALM-80G-SMOKED-008,Smoked Almonds 80g,Almonds,80,3.02,66,472,1250,12,0,6,1.334423344,103.8082936,524,1.111129337
9/14/2025,Fairprice,FAI-OT1,CAS-120G-ROASTED-019,Roasted Cashews 120g,Cashews,120,1.42,123,431,1975,6,0,6,1.347081605,103.834447,461,1.06937029
9/14/2025,Fairprice,FAI-OT2,CAS-120G-ROASTED-019,Roasted Cashews 120g,Cashews,120,1.42,101,712,1141,6,0,6,1.370128572,103.8238446,707,0.993113367
9/14/2025,Giant,GIA-OT1,CAS-120G-ROASTED-019,Roasted Cashews 120g,Cashews,120,1.42,160,936,1569,8,0,6,1.361379758,103.8281229,978,1.044994191
9/14/2025,Giant,GIA-OT2,CAS-120G-ROASTED-019,Roasted Cashews 120g,Cashews,120,1.42,188,123,1115,8,0,6,1.356046339,103.8006234,131,1.06320508
9/14/2025,Sheng Siong,SHE-OT1,CAS-120G-ROASTED-019,Roasted Cashews 120g,Cashews,120,1.42,122,995,1035,6,0,6,1.338340746,103.8385964,1028,1.033487776
9/14/2025,Sheng Siong,SHE-OT2,CAS-120G-ROASTED-019,Roasted Cashews 120g,Cashews,120,1.42,187,368,2071,6,0,6,1.338339781,103.8330977,358,0.972841831
9/14/2025,Sheng Siong,SHE-OT3,CAS-120G-ROASTED-019,Roasted Cashews 120g,Cashews,120,1.42,131,1166,688,6,0,6,1.334423344,103.8082936,1311,1.124498781
9/14/2025,Fairprice,FAI-OT1,CAS-130G-NATURAL-BAKED-028,Natural Baked Cashews 130g,Cashews,130,5.62,26,182,355,8,0,6,1.347081605,103.834447,204,1.122182287
9/14/2025,Fairprice,FAI-OT2,CAS-130G-NATURAL-BAKED-028,Natural Baked Cashews 130g,Cashews,130,5.62,25,90,520,8,0,6,1.370128572,103.8238446,98,1.088778773
9/14/2025,Giant,GIA-OT1,CAS-130G-NATURAL-BAKED-028,Natural Baked Cashews 130g,Cashews,130,5.62,23,189,197,6,0,6,1.361379758,103.8281229,187,0.988824126
9/14/2025,Giant,GIA-OT2,CAS-130G-NATURAL-BAKED-028,Natural Baked Cashews 130g,Cashews,130,5.62,56,135,587,6,0,6,1.356046339,103.8006234,158,1.167186391
9/14/2025,Sheng Siong,SHE-OT1,CAS-130G-NATURAL-BAKED-028,Natural Baked Cashews 130g,Cashews,130,5.62,20,181,473,8,0,6,1.338340746,103.8385964,169,0.934306234
9/14/2025,Sheng Siong,SHE-OT2,CAS-130G-NATURAL-BAKED-028,Natural Baked Cashews 130g,Cashews,130,5.62,47,173,406,8,0,6,1.338339781,103.8330977,191,1.104926515
9/14/2025,Sheng Siong,SHE-OT3,CAS-130G-NATURAL-BAKED-028,Natural Baked Cashews 130g,Cashews,130,5.62,46,117,555,8,0,6,1.334423344,103.8082936,120,1.026803657
9/14/2025,Fairprice,FAI-OT1,CAS-130G-ROASTED-020,Roasted Cashews 130g,Cashews,130,5.62,41,70,2665,11,0,6,1.347081605,103.834447,75,1.065875868
9/14/2025,Fairprice,FAI-OT2,CAS-130G-ROASTED-020,Roasted Cashews 130g,Cashews,130,5.62,26,159,1149,11,0,6,1.370128572,103.8238446,165,1.037899993
9/14/2025,Giant,GIA-OT1,CAS-130G-ROASTED-020,Roasted Cashews 130g,Cashews,130,5.62,38,272,3731,8,0,6,1.361379758,103.8281229,305,1.120532506
9/14/2025,Giant,GIA-OT2,CAS-130G-ROASTED-020,Roasted Cashews 130g,Cashews,130,5.62,16,200,1579,8,0,6,1.356046339,103.8006234,214,1.069728763
9/14/2025,Sheng Siong,SHE-OT1,CAS-130G-ROASTED-020,Roasted Cashews 130g,Cashews,130,5.62,21,198,1941,11,0,6,1.338340746,103.8385964,235,1.188682391
9/14/2025,Sheng Siong,SHE-OT2,CAS-130G-ROASTED-020,Roasted Cashews 130g,Cashews,130,5.62,30,157,1013,11,0,6,1.338339781,103.8330977,185,1.176087398
9/14/2025,Sheng Siong,SHE-OT3,CAS-130G-ROASTED-020,Roasted Cashews 130g,Cashews,130,5.62,49,131,1284,11,0,6,1.334423344,103.8082936,149,1.134563588
9/14/2025,Fairprice,FAI-OT1,CAS-135G-HONEY-024,Honey Cashews 135g,Cashews,135,5.51,31,292,813,12,0,6,1.347081605,103.834447,331,1.133820348
9/14/2025,Fairprice,FAI-OT2,CAS-135G-HONEY-024,Honey Cashews 135g,Cashews,135,5.51,36,304,2585,12,0,6,1.370128572,103.8238446,345,1.136470403
